香味焼オイル青紫蘇風味,香味焼オイル青紫蘇風味　700g,700,g,"1,250",g,,日本食研,,,,1.785714286
パセリバターグリルオイル,パセリバターグリルオイル　700g,700,g,"1,420",g,,日本食研,,,,2.028571429
香味焼オイル山椒風味,香味焼オイル山椒風味　700g,700,g,"1,480",g,,日本食研,,,,2.114285714
ゆずこしょうだれ,Dゆずこしょうだれ　700ml,700,ml,735,ml,,日本食研,,,1,1.05
牛モモステーキソース,牛モモステーキオイルソース　700g,700,g,"1,420",g,,日本食研,,,1,2.028571429
梅だれ,梅だれ700ｍｌ,700,ml,735,ml,,日本食研,,,1,1.05
タンドリーチキンオイル,タンドリーチキンオイル　700g,700,g,"1,300",g,,日本食研,,,,1.857142857
キムチ鍋スープ,キムチ鍋スープ　720g（精肉）,720,g,186,g,,日本食研,,,1,0.2583333333
天丼のたれ,天丼のたれ,600,g,440,g,,日本食研,,,,0.7333333333
マヨカルパッチョソース,マヨカルパッチョソース550ｇ,550,g,520,g,,日本食研,,,,0.9454545455
焼き込みチーズソース,焼き込みチーズソース　400g,400,g,375,g,,日本食研,,,,0.9375
エビマヨソース,エビマヨソース400g,400,g,375,g,,日本食研,,,1,0.9375
焼き込みチーズソース,焼き込みチーズソース　400g,400,g,375,g,,日本食研,,,1,0.9375
食研　アボガドソース,アボガドクリームソース　400g,400,g,470,g,,日本食研,,,,1.175
かにたっぷりあんかけ,かにたっぷりあんかけRT　500g,500,g,479,g,,日本食研,,,,0.958
サルサソース,サルサソース,500,g,440,g,,日本食研,,,,0.88
七味焼の素,七味焼の素　500g,500,g,585,g,,日本食研,,,1,1.17
ジャージャー麺の素,ジャージャー麺の素RT500g,500,g,565,g,,日本食研,,,,1.13
浅漬けの素,D浅漬けの素 500g,500,g,860,g,,日本食研,,,1,1.72
海鮮西京味噌,海鮮西京味噌　1000g,"1,000",g,480,g,,日本食研,,,,0.48
ごま和えの素,ごま和えの素　500g,500,g,715,g,,日本食研,,,1,1.43
辛子和えの素,辛子和えの素　50g,50,g,80,g,,日本食研,,,1,1.6
ドライカレーの素,ドライカレーの素　600ｇ,600,g,750,g,,日本食研,,,1,1.25
チキンライスの素,チキンライスの素　600g,600,g,750,g,,日本食研,,,1,1.25
おにぎりの素　ひじき,おにぎりの素　ひじき　250g,250,g,680,g,,日本食研,,,,2.72
カリカリ梅,おにぎりの素　カリカリ梅,500,g,750,g,,日本食研,,,,1.5
十八雑穀ごはんの素,十八雑穀ごはんの素,100,g,230,g,,日本食研,,,1,2.3
あさりめしの素,あさり飯の素　　500ｇ　　冷凍,500,g,650,g,,日本食研,,,,1.3
野沢菜ごはんの素,野沢菜ごはんの素　　500ｇ,500,g,750,g,,日本食研,,,,1.5
豆サラダ　500g,豆サラダ　500g,500,g,475,g,,日本食研,,,,0.95
ひじきサラダ,ひじきサラダ　　500ｇ,500,g,600,g,,日本食研,,,,1.2
彩り野菜ミックス,彩り野菜ミックス,500,g,430,g,,日本食研,,,,0.86
アボガドカット,アボカドカット　　500ｇ,500,g,800,g,,日本食研,,,1,1.6
食研　ほぐし鶏,ほぐし鶏,500,g,525,g,,日本食研,,,1,1.05
食研　中華くらげ,中華くらげ,500,g,725,g,,日本食研,,,1,1.45
ふきの煮物,ふきの煮物　1.2kg,"1,200",g,"1,000",g,,日本食研,,,,0.8333333333
ピリ辛こんにゃく,ピリ辛こんにゃく　　950g,950,g,570,g,,日本食研,,,,0.6
レンコン梅肉和え,れんこん梅肉和え,"1,000",g,"1,200",g,,日本食研,,,,1.2
5種のきのこミックス,きのこミックス（5種）,"1,200",g,"1,400",g,,日本食研,,,,1.166666667
姫竹の塩こうじ味噌和え,姫竹の塩こうじ味噌和え　1㎏,"1,000",g,"1,200",g,,日本食研,,,,1.2
舞茸水煮,舞茸水煮　1200g,"1,200",g,"1,250",g,,日本食研,,,,1.041666667
湯葉巻,湯葉巻（えび入り）45g冷凍,240,個,"16,800",個,,日本食研,,,,70
揚げ豆腐,揚げ豆腐（野菜入）75g冷凍,160,個,"10,400",個,,日本食研,,,,65
白身フリッター,白身魚フリッター,"1,000",g,"1,350",g,,日本食研,,,1,1.35
ごろごろ野菜ミックス,ごろごろ野菜ミックス　冷凍,"1,000",g,790,g,,日本食研,,,1,0.79
まぐろ串カツ　25g,まぐろ串カツ　25g,200,個,"6,000",個,,日本食研,,,,30
チーズかりかり揚げ,チーズかりかり揚げ　1㎏　　冷凍,"1,000",g,"2,100",g,,日本食研,,,,2.1
えびフライ有頭　冷凍,えびフライ有頭　冷凍,10,尾,"1,550",尾,,日本食研,,,1,155
食研つゆ,食研つゆ　１８LBIB,"18,000",ml,"7,740",ml,,日本食研,,,,0.43
食研しらだし,食研しらだし,"1,000",ml,590,ml,,日本食研,,,,0.59
煮物のたれ,煮物のたれ　10kgR,"10,000",g,"4,300",g,,日本食研,,,1,0.43
小袋　梅（うめ）だれ,梅だれ　小袋　30g,100,個,"2,300",個,,日本食研,,,,23
とんかつソース　20g,とんかつソース　20g,100,個,"1,400",個,,日本食研,,,,14
ミニマスタード　2g,ミニマスタード　　2g,500,個,"1,265",個,,日本食研,,,,2.53
カットケーキ（3種アソート）,カットケーキ（3種アソート）冷凍A,162,個,"4,650",個,,日本食研,,,1,28.7037037
牛タンのパイ巻き,牛タンのパイ巻き600g　冷凍,600,g,"2,050",g,,日本食研,,,1,3.416666667
合鴨スモーク（スライス）,合鴨スモーク（スライス）　200g　冷凍A,"1,000",g,"3,150",g,,日本食研,,,,3.15
スパイシーミートテリーヌ,スパイシーミートテリーヌ600g冷凍,600,g,"1,400",g,,日本食研,,,1,2.333333333
チーズ入りミートテリーヌ,チーズ入りミートテリーヌ700g冷凍,700,g,"2,200",g,,日本食研,,,1,3.142857143
スモークサーモン,スモークサーモン　500g　冷凍,500,g,"1,550",g,,日本食研,,,1,3.1
ローストビーフ冷凍,ローストビーフ　冷凍,"5,000",g,"3,950",g,,日本食研,,,,0.79
ミートローフ,ミートローフ　40～５０枚,500,g,"1,150",g,,日本食研,,,1,2.3
車麩,車麩,12,枚,380,枚,,日本食研,,,1,31.66666667
箸,既制完封箸　竹柄８寸　妻楊枝入,"20,000",本,"33,400",本,弁当備品,折兼,,,,1.67
ﾋﾞﾆｰﾙ袋,ニューポリ003No.15 紐付,"1,000",枚,"2,660",枚,弁当備品,折兼,,,1,2.66
おしぼり,紙オシボリ「乳白いずみ」　平,"2,000",枚,"3,400",枚,弁当備品,折兼,,,1,1.7
スプーン,FDスプーン１６０　単袋入,"2,000",本,"7,000",本,弁当備品,折兼,,,,3.5
フードカップピンク,デリカカップ　無地ピンク　６F　500枚入り,"10,000",枚,"6,900",枚,弁当備品,折兼,,,1,0.69
持ち帰り用袋,PS弁当袋　大　乳白,"1,000",枚,110,枚,弁当備品,折兼,,,,0.11
フードカップ緑,ラミソフトケース小判ライトグリーン500枚,500,枚,"1,050",枚,弁当備品,折兼,,,1,2.1
カップ,カップ,1,枚,5,枚,弁当備品,折兼,,,,5
フードカップ白,デリカカップ　雲竜白　６F　500枚入り,"10,000",枚,"6,900",枚,弁当備品,折兼,,,1,0.69
はずみ24-20Ｋ　本体,はずみ24-20Ｋ　本体,50,枚,460,枚,弁当備品,折兼,,,,9.2
はずみ24-20Ｋ　蓋,はずみ24-20Ｋ　蓋,50,枚,440,枚,弁当備品,折兼,,,,8.8
黒弁当　本体,ＣＴガチ弁ＩＫ２４－２０Ａ　ＢＫ身,"1,600",枚,"12,480",枚,弁当食器,折兼,,,,7.8
黒弁当　蓋,ＣＴガチ弁ＩＫ２４－２０　蓋,"1,600",枚,"9,120",枚,弁当食器,折兼,,,,5.7
黒弁当（旧）本体,ＣＴガチ弁ＩＫ２４－２０C２　ＢＫ身,"1,600",枚,"11,360",枚,弁当食器,折兼,,,,7.1
旧　赤　本体,CTガチ弁IK24-２０C2RBS身　赤,"1,600",枚,"16,960",枚,弁当食器,折兼,,,,10.6
赤弁当　本体,ﾊｲｸｯｶｰ　HK70-31B　RBS,"3,200",枚,"56,480",枚,弁当食器,折兼,,,1,17.65
赤弁当　蓋,ﾊｲｸｯｶｰ　HK70　OCZ,"3,200",枚,"34,400",枚,弁当食器,折兼,,,1,10.75
閃光,新CZ-2-2-1閃赤セット,"1,000",枚,"14,000",枚,弁当食器,折兼,,,1,14
SMP容器本体,SMP-900E-2　本体,480,枚,"12,960",枚,弁当食器,折兼,,,,27
SMP蓋,SMP-900E-F　カップ丼蓋,960,枚,"8,736",枚,弁当食器,折兼,,,,9.1
SMP内蓋,SMP-900E-F　中皿一般03,960,枚,"11,712",枚,弁当食器,折兼,,,,12.2
赤ガチ弁,CTWF-22R-27赤黒－BK身L,"1,200",枚,"13,104",枚,弁当食器,折兼,,,1,10.92
赤ガチ弁　蓋,CT　WF－22　重ね蓋,"1,200",枚,"11,796",枚,弁当食器,折兼,,,1,9.83
大盛り容器,G-３　白　折蓋小,"1,000",枚,"4,650",枚,弁当食器,折兼,,,1,4.65
住田用容器,G-2　白　折蓋中,"1,100",枚,"5,610",枚,弁当食器,折兼,,,1,5.1
カレー容器,LA－２２７－５H黒,"1,200",枚,"12,240",枚,弁当食器,折兼,,,,10.2
カレー容器内蓋,LA－２２　中蓋　有穴,"1,200",枚,"5,760",枚,弁当食器,折兼,,,,4.8
カレー用蓋,LA－２２７F,"1,200",枚,"11,400",枚,弁当食器,折兼,,,,9.5
SDビストロ　身,SDビストロ　M20-16深　W　身,600,枚,"8,700",枚,弁当食器,折兼,,,,14.5
SDビストロ　蓋,SDビストロ　M20-16深　蓋,600,枚,"7,140",枚,弁当食器,折兼,,,,11.9
TR-37 本体,TR-37　本体,600,枚,"10,140",枚,弁当食器,折兼,,,1,16.9
TR-37 蓋,TR-37　蓋,600,枚,"5,580",枚,弁当食器,折兼,,,1,9.3
TR-１０１　本体,TR-101H　あけぼの,600,枚,"9,900",枚,弁当食器,折兼,,,1,16.5
TR-１０１　蓋,TR-101F,600,枚,"6,540",枚,弁当食器,折兼,,,1,10.9
TR-120　本体,TR-120　あけぼの,600,枚,"8,220",枚,弁当食器,折兼,,,1,13.7
TR-120　蓋,TR-120F,600,枚,"5,520",枚,弁当食器,折兼,,,1,9.2
輪ゴム,ゴムバンド＃18　500g,1,箱,435,箱,弁当食器,折兼,,,1,435
味噌カップ,UFカップ８５－１８０ホワイト本体,"2,500",個,"9,375",個,弁当食器,折兼,,,1,3.75
食器用洗剤,PS-中性洗剤　５㎏,1,本,"1,130",本,清掃備品,折兼,,,1,1130
トイレットペーパー,トイレットペーパー　エコパル12RW,1,袋,293,袋,清掃備品,折兼,,,1,293
漂白剤,PS－５　殺菌・漂白剤　5ｋｇ,1,本,985,本,清掃備品,折兼,,,1,985
アルコール,ﾒｲﾌﾟﾙ）ﾗﾋﾞﾝｸﾞA７５%　４L,1,本,"1,200",本,清掃備品,折兼,,,1,1200
ハンドソープ,PS1-1　ハンドソープ　５ｋｇ,1,本,"1,800",本,清掃備品,折兼,,,1,1800
マジックリン的なもの,ケミクイック5kg（マジックリンの代替品）,3,本,"1,500",本,清掃備品,折兼,,,1,500
トイレ掃除用洗剤,業務用トイレルック　４５０ｍｌ,1,本,148,本,清掃備品,折兼,,,1,148
クッキングペーパー,PS業務用クッキングペーパー　M,1,袋,402,袋,厨房備品,折兼,,,1,402
ペーパータオル,PSペーパータオルリサイクル紙　小判新,1,袋,70,袋,厨房備品,折兼,,,1,70
ピーチキッチンタオル,ピーチキッチンタオル　４R,1,袋,228,袋,厨房備品,折兼,,,1,228
サランラップ,PS業務用ラップ　３０㎝×１００ｍ,1,本,169,本,厨房備品,折兼,,,1,169
エンボス手袋,PSポリグローブエンボス箱入りL,"1,000",枚,870,枚,厨房備品,折兼,,,1,0.87
エンボス手袋,PSポリグローブエンボス箱入りM,"1,000",枚,860,枚,厨房備品,折兼,,,1,0.86
エンボス手袋,PSポリグローブエンボス箱入りS,"1,000",枚,870,枚,厨房備品,折兼,,,1,0.87
エンボス手袋,PSポリグローブエンボス箱入りSS,"1,000",枚,860,枚,厨房備品,折兼,,,1,0.86
カウンタークロス,カウンタークロスPS－RU2薄　緑,100,枚,11,枚,厨房備品,折兼,,,1,0.11
カウンタークロス,PSカウンタークロス　薄　桃　R,100,枚,11,枚,厨房備品,折兼,,,1,0.11
アルミホイル,PS業務用ホイル　30×50,1,本,396,本,厨房備品,折兼,,,1,396
クッキングシート20,PS業務用クッキングシート３３×２０,1,本,350,本,厨房備品,折兼,,,1,350
クッキングシート30,PS業務用クッキングシート３３×３０,1,本,509,本,厨房備品,折兼,,,1,509
ラップ,PS業務用ラップ　30×50,1,本,170,本,厨房備品,折兼,,,1,170
炊飯ネットL,炊飯ネット５升炊き用　100×100,1,枚,755,枚,厨房備品,折兼,,,1,755
食洗機用洗剤,アクシャル　ニュースターLS　13ｋｇ,1,本,"4,640",本,厨房備品,折兼,,,1,4640
除菌漂白剤,J・F　除菌漂白剤５kg,1,本,580,本,,折兼,,,1,580
マスク,PSマスク２PLY耳掛け　丸紐,100,枚,340,枚,厨房備品,折兼,,,,3.4
透明袋,ﾆｭｰﾌｸﾛｰﾙNo.２００E,"2,800",枚,640,枚,厨房備品,折兼,,,1,0.2285714286
紙ボックス,紙ボックス　源氏,300,枚,"6,045",枚,厨房備品,折兼,,,1,20.15
中仕切り,中仕切り,300,枚,"4,470",枚,厨房備品,折兼,,,1,14.9
TR-３６H　本体,TR-36H　本体,600,枚,"7,320",枚,弁当食器,折兼,,,1,12.2
TR-３６H　蓋,TR-36H　蓋,600,枚,"4,320",枚,弁当食器,折兼,,,1,7.2
TR-３７H　本体,TR-３７H　本体,600,枚,"10,140",枚,弁当食器,折兼,,,1,16.9
TR-３７H　蓋,TR-３７H　蓋,600,枚,"5,580",枚,弁当食器,折兼,,,1,9.3
WUS膳　２２－１７－２,WUS膳　２２－１７－２,360,枚,"15,984",枚,弁当食器,折兼,,,1,44.4
WUS膳　２２－１７,WUS膳　２２－１７,360,枚,"4,932",枚,弁当食器,折兼,,,1,13.7
TR-６５－２H　R/B,TR-６５－２H　R/B,400,枚,"6,600",枚,弁当食器,折兼,,,1,16.5
TR-６５F　蓋,TR-６５F　蓋,400,枚,"5,320",枚,弁当食器,折兼,,,1,13.3
WK-12E,華詩パック　　WK-12E,600,枚,"6,300",枚,弁当食器,折兼,,,1,10.5
WK-11E,華詩パック　　WK-11E,"1,200",枚,"8,640",枚,厨房備品,折兼,,,,7.2
SU-27　本体,SU-27　本体,400,枚,"5,560",枚,弁当食器,折兼,,,1,13.9
SU-27－N9　内装,SU-27－N9　内装,400,枚,"5,160",枚,,折兼,,,1,12.9
SU-27蓋,SU-27蓋,400,枚,"5,720",枚,,折兼,,,1,14.3
パワーガス,業務用パワーガス　RZ-860,1,本,390,本,,折兼,,,1,390
エコボウル14　本体,エコボウル14　本体,1,枚,10,枚,,折兼,,,1,10
エコボウル14　蓋,エコボウル14　蓋,1,枚,10,枚,,折兼,,,1,10
クリアボウル大,クリアボウル大,1,枚,28,枚,,折兼,,,1,28
油用洗剤,PS-4　油汚れ用洗浄剤　５ｋｇ,1,本,"1,750",本,,折兼,,,1,1750
BFハカマ膳8-1　本体,BFハカマ膳8-1　杉板赤本体,600,枚,"17,100",枚,,折兼,,,1,28.5
BFハカマ膳8-1　蓋,BFハカマ膳8　蓋,600,枚,"7,080",枚,,折兼,,,1,11.8
紙ケース小判15号,紙ケース小判15号　チェック柄,500,枚,"1,500",枚,,折兼,,,1,3
ココケース角特大　赤,ココケース角特大　赤,500,枚,900,枚,厨房備品,折兼,,,,1.8
ココケース角特大　黄,ココケース角特大　黄,500,枚,900,枚,,折兼,,,1,1.8
ココケース角特大　緑,ココケース角特大　緑,500,枚,900,枚,,折兼,,,1,1.8
ココケース丸型６号チェック赤,ココケース丸型６号チェック　赤,500,枚,400,枚,,折兼,,,1,0.8
ココケース丸型６号チェック黄,ココケース丸型６号チェック　黄,500,枚,400,枚,,折兼,,,1,0.8
ココケース丸型６号チェック緑,ココケース丸型６号チェック　緑,500,枚,400,枚,,折兼,,,1,0.8
白カップ,OPPソフトケース６F雲竜柄白合紙無,500,枚,680,枚,厨房備品,折兼,,,,1.36
クリアカップ6号,ＯＰＰソフトケース6Ｆ　クリア,500,枚,500,枚,厨房備品,折兼,,,,1
クリアカップ小判8号,ラミケースＯＰＰ小判8号クリア,500,枚,"1,050",枚,厨房備品,折兼,,,,2.1
プラ容器　筑後,プラ容器　筑後　民芸陶器,10,枚,"6,240",枚,厨房備品,折兼,,,,624
筑後　特大　蓋,筑後　特大　蓋,10,枚,"1,600",枚,厨房備品,折兼,,,,160
食材管理ラベル,ラベルB-909食材管理ラベル月曜日,500,枚,650,枚,,折兼,,,1,1.3
食材管理ラベル,ラベルB-910食材管理ラベル火曜日,500,枚,650,枚,,折兼,,,1,1.3
食材管理ラベル,ラベルB-911食材管理ラベル水曜日,500,枚,650,枚,,折兼,,,1,1.3
食材管理ラベル,ラベルB-912食材管理ラベル木曜日,500,枚,650,枚,,折兼,,,1,1.3
食材管理ラベル,ラベルB-913食材管理ラベル金曜日,500,枚,650,枚,,折兼,,,1,1.3
紫　カップ,OPP ケース　6Fムラサキ,500,枚,329,枚,厨房備品,折兼,,,,0.658
PSロールポリ　１１号,PSロールポリ　　１１号,1,本,830,本,,折兼,,,1,830
コピー用紙,APRIL　コピー&レザー用紙A4,5,束,"1,850",束,,折兼,,,1,370
おにぎりケース,おにぎりケース,"2,400",枚,"8,400",枚,,折兼,,,1,3.5
PSニトリル手袋S,PSニトリル手袋　粉付　ブルーS,100,枚,450,枚,,折兼,,,1,4.5
PSニトリル手袋M,PSニトリル手袋　粉付　ブルーM,100,枚,480,枚,,折兼,,,1,4.8
プラッター　身,DXプラッター　４７０B　身,40,枚,"3,240",枚,厨房備品,折兼,,,,81
プラッター　蓋,DXプラッター　４７０　　蓋,40,枚,"3,238",枚,厨房備品,折兼,,,,80.95
たわし,たわし　老鶴　（小）,3,個,306,個,,折兼,,,1,102
バラン,バラン,"1,000",枚,97,枚,,折兼,,,1,0.097
カッパギ,FXハンドル　アルミ柄S,1,本,980,本,,折兼,,,1,980
ドライヤー,FXドライヤー４８ｃｍ,1,本,750,本,,折兼,,,1,750
ドライヤースペアゴム,FXドライヤースペアゴム　４８ｃｍ,1,本,240,本,,折兼,,,1,240
スポンジたわし,リエール　スポンジたわしA　大袋,10,個,75,個,,折兼,,,1,7.5
金たわし,たわしハイカール　６０ｇ,1,個,180,個,,折兼,,,1,180
ヴァイカンネイルブラシ,ヴァイカンネイルブラシ　6440 青,1,個,"2,280",個,,折兼,,,1,2280
バッファー,バッファー６５V　４．８L,1,本,"1,400",本,,折兼,,,1,1400
カールケート,カールケート　K-750H,1,個,165,個,厨房備品,尾家産業,,,1,165
ボンクリーナー,ボンクリーナー　NO.3,1,個,75,個,厨房備品,尾家産業,,,1,75
チョンジョンコチュジャン,チョンジョンコチュジャン,500,g,380,g,,尾家産業,,,,0.76
タコシーズニング,マコーミックタコシーズニング,230,g,756,g,,尾家産業,,,,3.286956522
ナンプラー,バランス　フィッシュソースゴールド,700,ml,378,ml,,尾家産業,,,,0.54
カゴメ）スーゴディポモドーロ,カゴメ）スーゴディポモドーロ,"2,550",g,"1,160",g,,尾家産業,,,,0.4549019608
ﾃﾞﾘｶ麺（ﾊｰﾄﾞ）,流し麺　ﾃﾞﾘｶﾗｰﾒﾝ　（ﾊｰﾄﾞ）,"1,000",g,349,g,,尾家産業,,,,0.349
ﾌﾗｲﾔｰ用　油,ｻﾝﾌﾟﾗｻﾞ　ｻﾝﾌﾗｲｵｲﾙ　H,17,g,"2,360",g,,尾家産業,,,,138.8235294
輪切り唐辛子,ｻﾝﾎｰﾑ　輪切り唐辛子,50,g,250,g,,尾家産業,,,,5
キャベツサラダロール,B)　国産キャベツのサラダロール,60,個,"3,090",個,,野口食品,,,,51.5
JFDAロールキャベツ,JFDAロールキャベツ(小),10,個,220,個,,野口食品,,,,22
香ばし十五穀,ハウス　香ばし１５穀,180,g,435,g,,野口食品,,,,2.416666667
日本精麦）おしむぎ,日本精麦）　おしむぎ,"1,000",g,380,g,,野口食品,,,,0.38
ぜんまい水煮,ぜんまい水煮,"1,000",g,525,g,,ショクカイ,,,,0.525
チヂミ　30g,チヂミ　30g,400,個,"5,960",個,,ショクカイ,,,,14.9
三角春巻き（カレー）,三角春巻き（カレー）,400,個,"5,600",個,,ショクカイ,,,,14
海鮮ねぎ塩焼オイル,海鮮ねぎ塩焼オイル,700,g,"1,100",g,,日本食研,,,,1.571428571
杏仁豆腐ミックス,杏仁豆腐ミックス,500,g,900,g,,日本食研,,,,1.8
卵,卵　S,200,個,"2,240",個,,クィーンズファーム,,,,11.2
ラベル,PB3－416ラベル,1,本,253,本,弁当備品,サトー,,,,253
T-京角丼-35-55本体,T-京角丼-35-55本体黒C01-33,600,枚,"11,700",枚,弁当備品,折兼,,,,19.5
T-京皿（京角丼）35嵌合蓋,T-京皿（京角丼）35嵌合蓋（OPET)3D04-1,600,枚,"6,330",枚,弁当備品,折兼,,,,10.55
米,米,10,kg,"2,400",g,,ヒロセ米穀,,,,240
徳用焼きのり,西部）徳用焼き海苔,100,枚,910,枚,,野口食品,,,,9.1
ﾄﾞﾗｲﾊﾞｼﾞﾙ,ｻﾝﾎｰﾑ　バジル　ホール,50,g,240,g,,尾家産業,,,,4.8
豆もやし,豆もやし,"1,000",g,125,g,,クィーンズファーム,,,,0.125
きざみ茎わさび,カネク）　きざみ茎わさび,100,g,345,g,,野口食品,,,,3.45
とろーりやわらかたまご,とろーりやわらかたまご,1,個,38,個,,野口食品,,,,38
VFJ)チキンカツ　40g,VFJ)　チキンカツ　40g,1,枚,22,枚,,野口食品,,,,22
具だくさんﾀﾙﾀﾙｿｰｽ　500g,具だくさんﾀﾙﾀﾙｿｰｽ,500,g,550,g,,日本食研,,,,1.1
しば漬け,しば漬け,"1,000",g,155,g,,ショクカイ,,,,0.155
ﾁｷﾝﾁｰｽﾞ大葉巻,ﾁｷﾝﾁｰｽﾞ大葉巻　冷凍,240,個,"13,920",個,,日本食研,,,,58
SB)　ｶﾚｰ粉缶,SB)　ｶﾚｰ粉缶,400,g,"1,155",g,,野口食品,,,,2.8875
焼売（45g）,焼売（ｼﾞｬﾝﾎﾞ）　45g　冷凍,240,個,"12,720",個,,日本食研,,,,53
鶏天ぷら　梅しそ,鶏天ぷら　梅しそ　40g,300,ケ,"7,950",ケ,,ショクカイ,,,,26.5
白身魚と豆腐のしんじょう,白身魚と豆腐のしんじょう,300,ケ,"5,220",ケ,,ショクカイ,,,,17.4
三つ葉,三つ葉,50,g,60,g,,クィーンズファーム,,,,1.2
創味）　おろしだれ,創味）　おろしだれ,"2,000",g,"1,130",g,,野口食品,,,,0.565
SB) 　柚子こしょう,SB)　柚子こしょう,280,g,605,g,,野口食品,,,,2.160714286
味の素　（ｸﾞﾙｿｰ）,SP　グルソー,"1,000",g,450,g,,尾家産業,,,,0.45
一味唐辛子,JEDA）　一味唐がらし,300,g,285,g,,野口食品,,,,0.95
広東風　青椒肉絲ソース,富士食品　広東風青椒肉絲ソース,"1,125",g,"1,250",g,,尾家産業,,,,1.111111111
イカ天ぷら　　　30g,イカ天ぷら　　30g,400,ケ,"3,800",ケ,,ショクカイ,,,,9.5
野菜かき揚げ　50g,野菜かき揚げ　50g,240,ケ,"5,640",ケ,,ショクカイ,,,,23.5
スパイストッピング,スパイストッピングイタリアンテイスト,100,g,565,g,,野口食品,,,,5.65
春菊,春菊,190,g,95,g,,クィーンズファーム,,,,0.5
きざみのり,JEFD　PLUS　きざみのり,100,g,440,g,,野口食品,,,,4.4
真イカリングフライ,真イカリングフライ,"1,000",g,620,g,,ショクカイ,91030157,,,0.62
SB サンショー　ホール袋入り,SB サンショー　ホール袋入り,100,g,315,g,,野口食品,,,,3.15
尾家　ニタヤ　レッドカレーペースト,ニタヤ　レッドカレーペースト　500g,500,g,750,g,,尾家産業,,,1,1.5
ニタヤ　レッドカレーペースト,ニタヤ　レッドカレーペースト　500g,500,g,717,g,,野口食品,,,,1.434
CF　ランチBOX-2　IV　身,CF　ランチBOX-2　IV　身,800,枚,"8,160",枚,弁当食器,折兼,,,,10.2
CF　ランチBOX-2 蓋,CF　ランチBOX-2　蓋,800,枚,"6,240",枚,弁当食器,折兼,,,,7.8
モロヘイヤ,モロヘイヤ,90,g,315,g,,クィーンズファーム,,,,3.5
長芋,長芋,"1,000",g,850,g,,クィーンズファーム,,,,0.85
上野生姜天,上野生姜天（ピンク）,600,ｹ,"5,280",ｹ,,ショクカイ,,,,8.8
三温糖,三温糖,"1,000",g,285,g,,クィーンズファーム,,,,0.285
ロースとんかつ　40g,ロースとんかつ　40g,300,ｹ,"8,070",ｹ,,ショクカイ,,,,26.9
フルーツペーストチャツネ,フルーツペーストチャツネ,"1,000",g,685,g,,尾家産業,,,,0.685
ホワイトバーベキューソース,ケンコー）ホワイトバーベキュー,"1,000",g,640,g,,野口食品,,,,0.64
キムチだれ,D　キムチだれ,"1,000",g,"1,250",g,,日本食研,,,,1.25
ねばねば野菜（モロヘイヤ,ねばねば野菜（モロヘイヤとオクラ）,500,g,480,g,,日本食研,,,,0.96
ガーリックフレーク,ガーリック（フレーク）乾燥状,100,g,290,g,,野口食品,,,,2.9
MSD-ランチ７０　本体　黒,MSD-ランチ７０　本体　黒,600,ｹ,"7,980",ｹ,弁当容器,折兼,,,,13.3
T-ランチ７０　内嵌合蓋OPET,T-ランチ７０　内嵌合蓋OPET,600,ｹ,"6,750",ｹ,弁当容器,折兼,,,,11.25
人参シャトーカット（北海道産）,人参シャトーカット（北海道産）,"1,000",g,605,,,野口食品,,,,0.605
ワン折重　黒焼杉緑,ワン折重　81×55黒焼杉緑,600,枚,"22,740",枚,弁当容器,折兼,,,,37.9
ワン折重　黒底,ワン折重　81×55黒底,600,枚,"18,420",枚,弁当容器,折兼,,,,30.7
ワン折重　杉共蓋,ワン折重　81×55杉共蓋,600,枚,"23,040",枚,弁当容器,折兼,,,,38.4
インジェクションサーロイン,インジェクションサーロイン,"1,000",g,"2,000",g,,小田島商店,,,,2
ﾊｲﾝﾂ　ｼｬﾘｱﾋﾟﾝｿｰｽ,ﾊｲﾝﾂ　ｼｬﾘｱﾋﾟﾝｿｰｽ,"1,110",g,910,g,,野口食品,,,,0.8198198198
ﾊｲﾝﾂ　和風おろしソース,ﾊｲﾝﾂ　和風おろしソース,"1,110",g,910,g,,野口食品,,,,0.8198198198
食研　チリソース,チリソース　2㎏,"2,000",g,"1,260",g,,日本食研,,,,0.63
ブロッコリー　（　生　）,ブロッコリー,170,g,130,g,,クィーンズファーム,,,,0.7647058824
オクラ　（　生　）,オクラ,105,g,90,g,,クィーンズファーム,,,,0.8571428571
ホッキサラダ,ホッキサラダ（カナダホッキ）,"1,000",g,"1,860",g,,日本食研,,,,1.86
かに風味ｻﾗﾀﾞ,かに風味サラダ　冷凍,"1,000",g,"1,460",g,,日本食研,,,,1.46
白身フライ　80g,白身フライ　80g,150,枚,"4,755",枚,,ショクカイ,,,,31.7
アジフライ　100g,あじフライ　100g,120,枚,"5,160",枚,,ショクカイ,,,,43
ラー油,石本）ラー油,"1,000",ml,980,ml,,野口食品,,,,0.98
チョレギサラダシーズニング,SB)チョレギサラダシーズニング,100,g,355,g,,野口食品,,,,3.55
チョレギサラダドレッシング,QP)チョレギサラダドレッシング,"1,000",ml,475,ml,,野口食品,,,,0.475
人参シャトーカット,人参シャトーカット（北海道産）,"1,000",g,605,g,,野口食品,,,,0.605
河鶴）しば漬,河鶴）　しば漬,"1,000",g,141,g,,野口食品,,,,0.141
うの花,（ﾁﾙﾄﾞ）うの花（美味百菜）,"1,000",g,525,g,,ショクカイ,,,,0.525
